date,temperature,humidity,luminosity
2019-11-27 15:04:51.739,23.1,32.2,263
2019-11-27 15:04:54.015,23.1,32.2,258
2019-11-27 15:04:56.290,23.1,32.2,261
2019-11-27 15:04:58.567,23.1,32.2,261
2019-11-27 15:05:00.845,23.1,32.2,261
2019-11-27 15:05:03.122,23.1,32.2,261
2019-11-27 15:05:05.400,23.1,32.2,265
2019-11-27 15:05:07.673,23.1,32.2,261
2019-11-27 15:05:09.949,23.1,32.2,261
2019-11-27 15:05:12.228,23.1,32.1,261
2019-11-27 15:05:14.504,23.1,32.1,261
2019-11-27 15:05:16.782,23.1,32.1,263
2019-11-27 15:05:19.054,23.1,32.1,263
2019-11-27 15:05:21.332,23.1,32.1,261
2019-11-27 15:05:23.609,23.1,32.2,261
2019-11-27 15:05:25.886,23.1,32.2,261
2019-11-27 15:05:28.164,23.1,32.2,263
2019-11-27 15:05:30.437,23.1,32.2,261
2019-11-27 15:05:32.714,23.1,32.2,263
2019-11-27 15:05:34.992,23.1,32.2,261
2019-11-27 15:05:37.269,23.1,32.2,263
2019-11-27 15:05:39.546,23.1,32.2,263
2019-11-27 15:05:41.820,23.1,32.2,263
2019-11-27 15:05:44.096,23.1,32.2,261
2019-11-27 15:05:46.374,23.1,32.2,261
2019-11-27 15:05:48.651,23.1,32.2,263
2019-11-27 15:05:50.924,23.1,32.2,260
2019-11-27 15:05:53.202,23.1,32.2,258
2019-11-27 15:05:55.479,23.1,32.1,263
2019-11-27 15:05:57.757,23.1,32.1,260
2019-11-27 15:06:00.034,23.1,32.1,260
2019-11-27 15:06:02.307,23.1,32.0,260
2019-11-27 15:06:04.585,23.1,32.0,260
2019-11-27 15:06:06.862,23.1,32.0,258
2019-11-27 15:06:09.139,23.1,32.0,260
2019-11-27 15:06:11.412,23.1,32.0,260
2019-11-27 15:06:13.690,23.1,32.0,261
2019-11-27 15:06:15.967,23.1,32.0,261
2019-11-27 15:06:18.243,23.1,32.0,260
2019-11-27 15:06:20.522,23.1,32.0,258
2019-11-27 15:06:22.796,23.1,32.0,258
2019-11-27 15:06:25.072,23.1,32.1,263
2019-11-27 15:06:27.351,23.1,32.1,261
2019-11-27 15:06:29.628,23.1,32.1,261
2019-11-27 15:06:31.906,23.1,32.2,261
2019-11-27 15:06:34.179,23.1,32.2,261
2019-11-27 15:06:36.456,23.1,32.2,260
2019-11-27 15:06:38.733,23.1,32.2,261
2019-11-27 15:06:41.010,23.1,32.2,263
2019-11-27 15:06:43.288,23.1,32.3,261
2019-11-27 15:06:45.561,23.1,32.2,260
2019-11-27 15:06:47.837,23.1,32.3,261
2019-11-27 15:06:50.115,23.1,32.3,260
2019-11-27 15:06:52.393,23.1,32.3,261
2019-11-27 15:06:54.671,23.1,32.3,260
2019-11-27 15:06:56.944,23.1,32.3,258
2019-11-27 15:06:59.220,23.1,32.3,260
2019-11-27 15:07:01.499,23.1,32.3,258
2019-11-27 15:07:03.775,23.1,32.3,263
2019-11-27 15:07:06.054,23.1,32.3,260
2019-11-27 15:07:08.326,23.1,32.4,260
2019-11-27 15:07:10.604,23.1,32.4,260
2019-11-27 15:07:12.881,23.1,32.4,261
2019-11-27 15:07:15.158,23.1,32.4,260
2019-11-27 15:07:17.436,23.1,32.4,260
2019-11-27 15:07:19.709,23.1,32.3,256
2019-11-27 15:07:21.987,23.1,32.3,258
